Date,SEB-A.ST,SHB-A.ST,AZN.ST,ERIC-B.ST,SAND.ST
2019-04-12,60.92995071411133,57.6433219909668,727.7144775390625,74.12433624267578,135.598388671875
2019-04-15,60.997344970703125,58.25038528442383,727.5169677734375,73.24846649169922,135.6386260986328
2019-04-16,61.59047317504883,58.52632522583008,727.5169677734375,72.74565887451172,134.91416931152344
2019-04-17,61.765708923339844,56.9258918762207,714.38818359375,76.23291015625,136.56436157226562
2019-04-18,61.50959014892578,57.45016098022461,713.8945922851562,76.31401824951172,141.47471618652344
2019-04-23,61.46915054321289,58.057228088378906,718.435302734375,76.62218475341797,140.50872802734375
2019-04-24,61.55002975463867,57.50536346435547,718.7315673828125,77.36829376220703,144.05062866210938
2019-04-25,61.617427825927734,57.50536346435547,726.4312744140625,76.492431640625,144.21165466308594
2019-04-26,62.65540313720703,57.86407470703125,711.9202880859375,77.238525390625,142.48095703125
2019-04-29,62.48015213012695,57.753700256347656,721.3967895507812,77.30340576171875,143.60791015625
2019-04-30,61.078224182128906,57.20181655883789,723.5684814453125,76.23291015625,143.93740844726562
2019-05-02,61.50959014892578,57.753700256347656,710.6370849609375,74.93533325195312,140.823486328125
2019-05-03,61.819637298583984,57.753700256347656,722.28515625,74.61091613769531,139.55332946777344
2019-05-06,61.49611282348633,57.560543060302734,722.0877685546875,74.49740600585938,137.62762451171875
2019-05-07,59.74370193481445,56.26363754272461,720.6070556640625,72.29150390625,135.0463409423828
2019-05-08,59.999820709228516,56.48438262939453,730.4784545898438,72.58345031738281,136.4803924560547
2019-05-09,59.5145378112793,55.51860427856445,731.4654541015625,71.20478820800781,132.9976806640625
2019-05-10,60.1750602722168,55.822139739990234,714.7828979492188,71.74002838134766,132.9567108154297
2019-05-13,59.716739654541016,55.73936080932617,709.5512084960938,70.73440551757812,129.9656982421875
2019-05-14,60.22897720336914,56.09807205200195,716.6585083007812,71.09123992919922,131.8914031982422
2019-05-15,60.26942825317383,55.9325065612793,718.1392211914062,71.67515563964844,132.1372528076172
